****** PSID DATA CENTER ************************* 
****** Variable labels for JobID = 362371 ******* 

Variable    Labels
ER34387    H61E TYPE CURRENT HEALTH INS MEN 2    15
ER34388    H61E TYPE CURRENT HEALTH INS MEN 3    15
ER34389    H61F SN 1ST PERSON EMP PROVIDES INS   15
ER34390    H61F SN 2ND PERSON EMP PROVIDES INS   15
ER34391    H61G SN 1ST PERSON POLICY HOLDER      15
ER34392    H61G SN 2ND PERSON POLICY HOLDER      15
ER34393    WHETHER MEDICARE NUMBER GIVEN         15
ER34393A   G76 NUMBER OF JOBS IN PY              15
ER34393B   G84A_G94B IMPUTED INTEREST            15
ER34393C   ACC G84A_G94B IMPUTED - INTEREST      15
ER34393D   G84B IMPUTED TANF                     15
ER34393E   ACC G84B IMPUTED - TANF               15
ER34393F   G84C_G94C IMPUTED SSI                 15
ER34393G   ACC G84C_G94C IMPUTED - SSI           15
ER34393H   G84D_G94D IMPUTED WELFARE             15
ER34393I   ACC G84D_G94D IMPUTED - WELFARE       15
ER34393J   G84F IMPUTED VETERANS BEN             15
ER34393K   ACC G84F IMPUTED - VETERANS BEN       15
ER34393L   G84G IMPUTED PENSION/ANN              15
ER34393M   ACC G84G IMPUTED - PENSION/ANN        15
ER34393N   G84H IMPUTED UNEMP COMP               15
ER34393O   ACC G84H IMPUTED - UNEMP COMP         15
ER34393P   G84J IMPUTED WORKERS COMP             15
ER34393Q   ACC G84J IMPUTED - WORKERS COMP       15
ER34393R   G84K IMPUTED CHILD SUPPORT            15
ER34393S   ACC G84K IMPUTED - CHILD SUPPORT      15
ER34393T   G84L IMPUTED HELP FROM RELS           15
ER34393U   ACC G84L IMPUTED - HELP FROM RELS     15
ER34393V   G84M_G94F IMPUTED OTHER INCOME        15
ER34393W   ACC G84M_G94F IMPUTED - OTHER INCOME  15
ER34393X   OFUM BUSINESS LABOR INCOME - IMPUTED  15
ER34393Y   OFUM BUSINESS ASSET INCOME - IMPUTED  15
ER34394    G33A WTR SOC SEC TYPE DISABILITY      15
ER34395    G33A WTR SOC SEC TYPE RETIREMENT      15
ER34396    G33A WTR SOC SEC TYPE SURVIVOR        15
ER34397    G33A WTR SOC SEC TYPE DEP OF DISABLED 15
ER34398    G33A WTR SOC SEC TYPE DEP OF RETIRED  15
ER34399    G33A WTR SOC SEC TYPE OTHER           15
ER34400    G34 AMT SOC SEC RCD                   15
ER34401    G34 ACC SOC SEC AMT                   15
ER34401A   OFUM TOTAL LABOR INCOME- IMPUTED      15
ER34401B   ACCURACY OFUM TOTAL LABOR INCOME      15
ER34401C   OFUM TOTAL ASSET INCOME - IMPUTED     15
ER34401D   OFUM TOTAL TAXABLE INCOME - IMPUTED   15
ER34401E   OFUM TOTAL TRANSFER INCOME -IMPUTED   15
ER34402    MONTH S/O FAM FORMED                  15
ER34403    YEAR S/O FAM FORMED                   15
ER34404    MAIN FAM ID FOR S/O                   15
ER34405    FOLLOW STATUS                         15
ER34406    WHY FOLLOWABLE                        15
ER34407    WTR ELIGIBLE FOR TA                   15
ER34408    RESULT OF TA IW ATTEMPT               15
ER34409    WTR ELIG FOR WELL-BEING 2016          15
ER34410    RESULT OF WELL-BEING IW ATTEMPT 16    15
ER34411    TYPE OF IND RECORD                    15
ER34412    WHY NONRESPONSE                       15
ER34413    CORE/IMM INDIVIDUAL LONGITUDINAL WT   15
ER34414    CORE/IMM INDIVIDUAL CROSS-SECTION WT  15
TA150001   RELEASE NUMBER                          
TA150002   2015 TAS INTERVIEW (ID) NUMBER          
TA150003   2015 PSID FAMILY IW (ID) NUMBER         
TA150004   2015 INDIVIDUAL SEQUENCE NUMBER         
TA150005   CURRENT STATE                           
TA150006   LENGTH OF TAS IW IN MINUTES             
TA150007   MONTH OF 2015 TAS INTERVIEW             
TA150008   DAY OF 2015 TAS INTERVIEW               
TA150009   YEAR OF 2015 TAS INTERVIEW              
TA150010   MODE OF TAS INTERVIEW                   
TA150011   HEAD-WIFE STATUS                        
TA150012   MONTH OF 2015 PSID INTERVIEW            
TA150013   DAY OF 2015 PSID INTERVIEW              
TA150014   YEAR OF 2015 PSID INTERVIEW             
TA150015   A1_1 HOW SATISFIED W/ LIFE AS A WHOLE   
TA150016   A1 WTR INVOLVED IN ARTS                 
TA150017   A2 TYPE OF ARTS                         
TA150018   A3 HOW OFTEN PARTICIPATED IN ARTS       
TA150019   A4 WTR MEMBER OF SPORTS TEAM            
TA150020   A5 HOW OFTEN PARTICIPATD IN SPORTS      
TA150021   A6 HOW OFTEN WATCHED OR READ NEWS       
TA150022   A7 HOW OFTEN READ FOR PLEASURE          
TA150023   A8 HOW OFTEN WATCH NON-NEWS TV          
TA150024   A10A WTR USED INTERNET FOR EMAIL        
TA150025   A10B WTR USED INTERNET FOR SCHOOL       
TA150026   A10C WTR USED INTERNET TO SHOP          
TA150027   A10D WTR USED INTERNET FOR GAMES        
TA150028   A10E WTR USED INTERNET FOR SOC NETWRKING
TA150029   A11 WTR VOTED IN 2014                   
TA150030   A11B WTR IN SOCIAL ACTION GROUPS        
TA150031   A11C TYPE OF SOCIAL ACTION GROUPS       
TA150032   A11D HOW OFTEN DID SOCIAL ACTION GROUPS 
TA150033   A12 WTR INVOLVED WITH SCHOOL CLUBS      
TA150034   A12B HOW OFTEN DID SCHOOL CLUBS         
TA150035   A13 WTR DID OTR VOLUNTEER WORK          
TA150036   A14 TYPE VOLUNTEER ORG-MENTION 1        
TA150037   A14 TYPE VOLUNTEER ORG-MENTION 2        
TA150038   A14 TYPE VOLUNTEER ORG-MENTION 3        
TA150039   A14 TYPE VOLUNTEER ORG-MENTION 4        
TA150040   A14 TYPE VOLUNTEER ORG-MENTION 5        
TA150041   A14 TYPE VOLUNTEER ORG-MENTION 6        
TA150042   A14B HOW OFTEN VOLUNTEERED              
TA150043   B1 FALL/WINTER PRIMARY RESIDENCE        
TA150044   B2 SUMMER PRIMARY RESIDENCE             
TA150045   B5A HOW MUCH RESONSIBLTY EARNG OWN LIVNG
TA150046   B5B HOW MUCH RESPONSIBLTY PAYNG OWN RENT
TA150047   B5C HOW MUCH RESPONSBLTY FOR OWN BILLS  
TA150048   B5D HOW MUCH RESPONSIBLTY MANAGING MONEY
TA150049   B6A HOW GOOD AT RESPONSIBILITY          
TA150050   B6B HOW GOOD AT PROBLEM SOLVING         
TA150051   B6C HOW GOOD AT MONEY MANAGEMENT        
TA150052   B6D HOW GOOD AT CREDIT CARD PAYOFF      
TA150053   C1A HOW GOOD AT SUPERVISING COMP        
TA150054   C1B HOW GOOD AT LEADING COMP W/OTRS     
TA150055   C1C HOW GOOD AT LOGIC COMP W/OTRS       
TA150056   C1D HOW GOOD AT HELPING COMP W/OTRS     
TA150057   C1E HOW INTELLIGENT COMPARED W/OTRS     
TA150058   C1F HOW INDEPENDENT COMPARED W/OTRS     
TA150059   C1G HOW CONFIDENT COMPARED W/OTHERS     
TA150060   C1H HOW DECISIVE COMPARED W/OTHERS      
TA150061   C1J HOW WELL LISTEN COMPARED W/OTHERS   
TA150062   C1K HOW GOOD AT TEACHING COMPARED W/OTRS
TA150063   C2A HOW OFTEN NERVOUS MEETNG OTHERS     
TA150064   C2B HOW OFTEN FEEL SHY                  
TA150065   C2C HOW OFTEN FEEL SELF-CONSCIOUS       
TA150066   C2D HOW OFTEN WORRY ABOUT MONEY         
TA150067   C2E HOW OFTEN WORRY ABT FUTURE JOB      
TA150068   C2F HOW OFTEN FEEL DISCOURAGED          
TA150069   C2G HOW OFTEN FEEL NERVOUS PERFORMING   
TA150070   D1 CURRENT MARITAL STATUS               
TA150071   D2D3 MONTH DIVORCED/WIDOWED             
TA150072   D2D3 YEAR DIVORCED/WIDOWED              
TA150073   D4 WTR COHABITING                       
TA150074   D5 MONTH MARRIED/BEGAN COHABITING       
TA150075   D5 YEAR MARRIED/BEGAN COHABITING        
TA150076   D6 YEARS DATED SPOUSE/COHABITOR         
TA150077   D6 MONTHS DATED SPOUSE/COHABITOR        
TA150078   D7 HOW FEEL ABOUT RELATIONSHIP          
TA150079   D8 WTR ROMANTIC RELATIONSHIP NOW        
TA150080   D9 LIKELY HAVE RELATIONSHIP IN 5 YRS    
TA150081   D11 HOW SATISFIED W/RELATIONSHIP        
TA150082   D12 EVENINGS PER WK SPENT TOGETHER      
TA150083   D18 LIKELIHOOD OF MARRIAGE              
TA150084   D20 LIKELY AGE AT MARRIAGE              
TA150085   D21 LIKELIHOOD OF LONG TERM RELATIONSHIP
TA150086   D23 LIKELY AGE BEGIN LT RELATIONSHIP    
TA150087   D24 LIKELIHOOD OF DIVORCE               
TA150088   D25 WTR EVER BEEN PREGNANT              
TA150089   D26 WTR CURRENTLY PREGNANT              
TA150090   D27A OUTCOME OF CURRENT PREGNANCY       
TA150091   D27B OUTCOME OF PAST PREGNANCY          
TA150092   D28A NUMBER OF CHILDREN                 
TA150093   D28B AGE AT FIRST CHILD                 
TA150094   D29 WTR WANT MORE KIDS                  
TA150095   D30A AMT OF ABILITY TO PROTECT CHILDREN 
TA150096   D30B AMT OF ABILITY TO INFLUENCE SCHOOL 
TA150097   D30D AMT OF ABILITY TO INFLUENCE CHILD  
TA150098   D31 HOW GOOD A PARENT                   
TA150099   D32 WTR PLAN TAKE TIME OFF TO RAISE KID 
TA150100   D33 WTR EXPECT PARTNR TO TAKE TIME      
TA150101   D34 LIKELIHOOD OF KIDS                  
TA150102   D35 LIKELY AGE AT FIRST CHILD           
TA150103   D36 LIKELY TOTAL NUMBER OF KIDS         
TA150104   D37 LIKELY HOW GOOD A PARENT            
TA150105   D38A WTR DIVORCE HURTS KIDS             
TA150106   D38F WTR SINGLE PARENT HURTS KIDS       
TA150107   D38G WTR SUCCESSFUL KID IN DIV FAM      
TA150108   D38J WTR KID IN DIV FAM CAN DO AS WELL  
TA150109   D38K WTR SINGL WOMEN SHOULD HAVE KIDS   
TA150110   D38M WTR DADS SHLD TAKE TIME W/YOUNG KID
TA150111   D38N WTR MOMS SHOULD HAVE DEMANDNG JOB  
TA150112   D39A WTR FATHER FIGURE STILL LIVING     
TA150113   D39B REL TO TA OF FATHER FIGURE         
TA150114   D40A HOW OFTEN TALK TO FA ABT JOB PLANS 
TA150115   D40B HOW OFTEN TALK TO FA ABT EDUC PLANS
TA150116   D40C HOW OFTEN TALK TO FA ABT FAM PLANS 
TA150117   D40E HOW OFT TALK 2 FA ABT WRK-FAM CONFL
TA150118   D41  HOW CLOSE TO FATHER                
TA150119   D42  WTR SPEND TIME W/FATHER            
TA150120   D44A WTR MOTHER FIGURE STILL LIVING     
TA150121   D44B REL TO TA OF MOTHER FIGURE         
TA150122   D45A HOW OFTEN TALK TO MO ABT JOB PLANS 
TA150123   D45B HOW OFTEN TALK TO MO ABT EDUC PLANS
TA150124   D45C HOW OFTEN TALK TO MO ABT FAM PLANS 
TA150125   D45E HOW OFT TALK 2 MO ABT WRK-FAM CONFL
TA150126   D46  HOW CLOSE TO MOTHER                
TA150127   D47  WTR SPEND TIME W/MOTHER            
TA150128   E1 EMPLOYMENT STATUS 1ST MENTION        
TA150129   E1 EMPLOYMENT STATUS 2ND MENTION        
TA150130   E1 EMPLOYMENT STATUS 3RD MENTION        
TA150131   E3 WTR WORKING FOR MONEY NOW            
TA150132   E3A WTR WORKD SINCE JAN 1 OF PRIOR YEAR 
TA150133   E8A WTR UNEMP & LOOKED FOR WORK LAST YR 
TA150134   E8E WTR UNEMPLOYED IN JANUARY LAST YEAR 
TA150135   E8E WTR UNEMPLOYED IN FEBRUARY LAST YR  
TA150136   E8E WTR UNEMPLOYED IN MARCH LAST YEAR   
TA150137   E8E WTR UNEMPLOYED IN APRIL LAST YEAR   
TA150138   E8E WTR UNEMPLOYED IN MAY LAST YEAR     
TA150139   E8E WTR UNEMPLOYED IN JUNE LAST YEAR    
TA150140   E8E WTR UNEMPLOYED IN JULY LAST YEAR    
TA150141   E8E WTR UNEMPLOYED IN AUGUST LAST YEAR  
TA150142   E8E WTR UNEMPLOYED IN SEPTEMBER LAST YR 
TA150143   E8E WTR UNEMPLOYED IN OCTOBER LAST YEAR 
TA150144   E8E WTR UNEMPLOYED IN NOVEMBER LAST YR  
TA150145   E8E WTR UNEMPLOYED IN DECEMBER LAST YR  
TA150146   E8B DAYS UNEMPLOYED LAST YR             
TA150147   ACCURACY OF DAYS UNEMPLOYED LAST YR     
TA150148   E8B WEEKS UNEMPLOYED LAST YR            
TA150149   ACCURACY OF WEEKS UNEMPLOYED LAST YR    
TA150150   E8B MONTHS UNEMPLOYED LAST YR           
TA150151   ACCURACY OF MONTHS UNEMPLOYED LAST YR   
TA150152   E7A WTR OUT OF LABOR FORCE LAST YEAR    
TA150153   E7E WTR OUT OF LABR FRCE IN JAN LAST YR 
TA150154   E7E WTR OUT OF LABR FRCE IN FEB LAST YR 
TA150155   E7E WTR OUT OF LABR FRCE IN MARCH LY    
TA150156   E7E WTR OUT OF LABR FRCE IN APRIL LY    
TA150157   E7E WTR OUT OF LABR FRCE IN MAY LY      
TA150158   E7E WTR OUT OF LABR FRCE IN JUNE LY     
TA150159   E7E WTR OUT OF LABR FRCE IN JULY LY     
TA150160   E7E WTR OUT OF LABR FRCE IN AUGUST LY   
TA150161   E7E WTR OUT OF LABR FRCE IN SEPT LY     
TA150162   E7E WTR OUT OF LABR FRCE IN OCTOBER LY  
TA150163   E7E WTR OUT OF LABR FRCE IN NOVEMBER LY 
TA150164   E7E WTR OUT OF LABR FRCE IN DECEMBER LY 
TA150165   E7B DAYS OUT OF LABOR FORCE LAST YR     
TA150166   ACCURACY DAYS OUT LABOR FRCE LAST YR    
TA150167   E7B WEEKS OUT OF LABOR FORCE  LAST YR   
TA150168   ACCURACY WEEKS OUT LABOR FRCE LAST YR   
TA150169   E7B MONTHS OUT OF LABOR FORCE  LAST YR  
TA150170   ACCURACY MONTHS OUT LABOR FRCE LAST YR  
TA150171   E9F WTR UNEMP & LOOKD FOR WORK YR B4 LAS
TA150172   E9K WTR UNEMPLOYED IN JANUARY YR B4 LAST
TA150173   E9K WTR UNEMPLOYED IN FEBRUARY YR B4 LAS
TA150174   E9K WTR UNEMPLOYED IN MARCH YR B4 LAST  
TA150175   E9K WTR UNEMPLOYED IN APRIL YR B4 LAST  
TA150176   E9K WTR UNEMPLOYED IN MAY YR BEFORE LAST
TA150177   E9K WTR UNEMPLOYED IN JUNE YR BEFORE LAS
TA150178   E9K WTR UNEMPLOYED IN JULY YR BEFORE LAS
TA150179   E9K WTR UNEMPLOYED IN AUGUST YR B4 LAST 
TA150180   E9K WTR UNEMPLOYED IN SEPTEMBR YR B4 LAS
TA150181   E9K WTR UNEMPLOYED IN OCTOBER YR B4 LAST
TA150182   E9K WTR UNEMPLOYED IN NOVEMBER YR B4 LAS
TA150183   E9K WTR UNEMPLOYED IN DECEMBER YR B4 LAS
TA150184   E9G DAYS UNEMPLOYED YR B4 LAST          
TA150185   ACCURACY OF DAYS UNEMPLOYED YR B4 LAST  
TA150186   E9G WEEKS UNEMPLOYED YR B4 LAST         
TA150187   ACCURACY OF WEEKS UNEMPLOYED YR B4 LAST 
TA150188   E9G MONTHS UNEMPLOYED YR B4 LAST        
TA150189   ACCURACY OF MONTHS UNEMPLOYED YR B4 LAST
TA150190   E9A WTR OUT OF LABOR FORCE YR BEFORE LAS
TA150191   E9E WTR OUT OF LABR FRCE IN JAN YR B4LAS
TA150192   E9E WTR OUT OF LABR FRCE IN FEB YR B4LAS
TA150193   E9E WTR OUT OF LABR FRCE IN MAR YR B4LAS
TA150194   E9E WTR OUT OF LABR FRCE IN APR YR B4LAS
TA150195   E9E WTR OUT OF LABR FRCE IN MAY YR B4LAS
TA150196   E9E WTR OUT OF LABR FRCE IN JUN YR B4LAS
TA150197   E9E WTR OUT OF LABR FRCE IN JUL YR B4LAS
TA150198   E9E WTR OUT OF LABR FRCE IN AUG YR B4LAS
TA150199   E9E WTR OUT OF LABR FRCE IN SEP YR B4LAS
TA150200   E9E WTR OUT OF LABR FRCE IN OCT YR B4LAS
TA150201   E9E WTR OUT OF LABR FRCE IN NOV YR B4LAS
TA150202   E9E WTR OUT OF LABR FRCE IN DEC YR B4LAS
TA150203   E9B DAYS OUT OF LABOR FORCE YR B4 LAST  
TA150204   ACCURACY DAYS OUT OF LABR FOR YR B4 LAST
TA150205   E9B WKS OUT OF LABOR FORCE  YR B4 LAST  
TA150206   ACCURACY WKS OUT OF LABR FOR YR B4 LAST 
TA150207   E9B MONTHS OUT OF LABR FRCE  YR B4 LAST 
TA150208   ACCURACY MOS OUT OF LAB FOR YR B4 LAST  
TA150209   E16-17 MAIN JOB INDICATOR               
TA150210   E6 BEGINNING MONTH--JOB 1               
TA150211   E6 BEGINNING YEAR--JOB 1                
TA150212   E6 ENDING MONTH--JOB 1                  
TA150213   E6 ENDING YEAR--JOB 1                   
TA150214   E20 MAIN OCC (2000 CODE)--JOB 1         
TA150215   E21 MAIN IND (2000 CODE)--JOB 1         
TA150216   E21B MIN FOR ROUND TRIP COMMUTE--JOB 1  
TA150217   E28A WTR JOB REQUIRES COMPUTER USE-JOB 1
TA150218   E29 WTR PAID SALARY/HOURLY/OTHER--JOB 1 
TA150219   E30 SALARY AMOUNT--JOB 1                
TA150220   E30 SALARY TIME UNIT--JOB 1             
TA150221   E33 HOURLY REGULAR RATE--JOB 1          
TA150222   E34 OT DIFFERENTIAL 1ST MENTION--JOB 1  
TA150223   E34 OT DIFFERENTIAL 2ND MENTION--JOB 1  
TA150224   E34A EXACT OT PAY IF SPEC HOURLY--JOB 1 
TA150225   E34A EXACT OT PAY TIME UNIT--JOB 1      
TA150226   E36 AVERAGE TIPS--JOB 1                 
TA150227   E36A TIPS TIME UNIT--JOB 1              
TA150228   E37 AVG COMMISSIONS--JOB 1              
TA150229   E37A COMMISSIONS TIME UNIT--JOB 1       
TA150230   E38 HOW PAID IF NOT SALARIED/HRLY--JOB 1
TA150231   E30B WTR HAS HEALTH INS FROM MAIN JOB   
TA150232   E30B WTR HAS RETIREMENT FROM MAIN JOB   
TA150233   E30B WTR GETS SICK DAYS FROM MAIN JOB   
TA150234   E30B WTR GETS VACATION DAYS ON MAIN JOB 
TA150235   E30C WTR MAIN JOB EMPLR OFFER HEALTH INS
TA150236   E30D WTR COULD GET HEALTH INS MAIN JOB  
TA150237   E30E WHY NOT IN HEALTH PLAN MAIN JOB    
TA150238   E30H WTR EMPLOYER OFFER RETIREMENT PLAN 
TA150239   E30J COULD PARTICIPATE IN RETIREMT PLAN 
TA150240   E40_1 WKS WORKED LAST YEAR--JOB 1       
TA150241   ACCURACY OF WKS PER YR LAST YR--JOB 1   
TA150242   E40 HRS PER WK WORKED LAST YEAR--JOB 1  
TA150243   ACCURACY OF HRS PER WK LAST YR--JOB 1   
TA150244   E41 WTR WORKED ADDL OT LAST YEAR--JOB 1 
TA150245   E41A ADDL OT HOURS LAST YEAR--JOB 1     
TA150246   E41B PER LAST YR OT HOURS TIME UNIT-JOB1
TA150247   E42 EARNINGS LAST YEAR--JOB 1           
TA150248   E42 LAST YEAR EARNINGS TIME UNIT--JOB 1 
TA150249   E43_1 WKS WORKED YR BEFORE LAST--JOB 1  
TA150250   ACCURACY OF WKS PER YR YR B4 LAST--JOB 1
TA150251   E43 HRS PER WK WORKED YR B4 LAST--JOB 1 
TA150252   ACCURACY OF HRS PER WK YR B4 LAST--JOB 1
TA150253   E46 EARNINGS YR BEFORE LAST--JOB 1      
TA150254   E46 YR B4 LAST EARNINGS TIME UNIT--JOB 1
TA150255   E51 WHY JOB ENDED --JOB 1               
TA150256   E6 BEGINNING MONTH--JOB 2               
TA150257   E6 BEGINNING YEAR--JOB 2                
TA150258   E6 ENDING MONTH--JOB 2                  
TA150259   E6 ENDING YEAR--JOB 2                   
TA150260   E20 MAIN OCC (2000 CODE)--JOB 2         
TA150261   E21 MAIN IND (2000 CODE)--JOB 2         
TA150262   E40_1 WKS WORKED LAST YEAR--JOB 2       
TA150263   ACCURACY OF WKS PER YR LAST YR--JOB 2   
TA150264   E40 HRS PER WK WORKED LAST YEAR--JOB 2  
TA150265   ACCURACY OF HRS PER WK LAST YR--JOB 2   
TA150266   E41 WTR WORKED ADDL OT LAST YEAR--JOB 2 
TA150267   E41A ADDL OT HOURS LAST YEAR--JOB 2     
TA150268   E41B PER LAST YR OT HOURS TIME UNIT-JOB2
TA150269   E42 EARNINGS LAST YEAR--JOB 2           
TA150270   E42 LAST YEAR EARNINGS TIME UNIT--JOB 2 
TA150271   E43_1 WKS WORKED YR BEFORE LAST--JOB 2  
TA150272   ACCURACY OF WKS PER YR YR B4 LAST--JOB 2
TA150273   E43 HRS PER WK WORKED YR B4 LAST--JOB 2 
TA150274   ACCURACY OF HRS PER WK YR B4 LAST--JOB 2
TA150275   E46 EARNINGS YR BEFORE LAST--JOB 2      
TA150276   E46 YR B4 LAST EARNINGS TIME UNIT--JOB 2
TA150277   E51 WHY JOB ENDED --JOB 2               
TA150278   E6 BEGINNING MONTH--JOB 3               
TA150279   E6 BEGINNING YEAR--JOB 3                
TA150280   E6 ENDING MONTH--JOB 3                  
TA150281   E6 ENDING YEAR--JOB 3                   
TA150282   E20 MAIN OCC (2000 CODE)--JOB 3         
TA150283   E21 MAIN IND (2000 CODE)--JOB 3         
TA150284   E40_1 WKS WORKED LAST YEAR--JOB 3       
TA150285   ACCURACY OF WKS PER YR LAST YR--JOB 3   
TA150286   E40 HRS PER WK WORKED LAST YEAR--JOB 3  
TA150287   ACCURACY OF HRS PER WK LAST YR--JOB 3   
TA150288   E41 WTR WORKED ADDL OT LAST YEAR--JOB 3 
TA150289   E41A ADDL OT HOURS LAST YEAR--JOB 3     
TA150290   E41B PER LAST YR OT HOURS TIME UNIT-JOB3
TA150291   E42 EARNINGS LAST YEAR--JOB 3           
TA150292   E42 LAST YEAR EARNINGS TIME UNIT--JOB 3 
TA150293   E43_1 WKS WORKED YR BEFORE LAST--JOB 3  
TA150294   ACCURACY OF WKS PER YR YR B4 LAST--JOB 3
TA150295   E43 HRS PER WK WORKED YR B4 LAST--JOB 3 
TA150296   ACCURACY OF HRS PER WK YR B4 LAST--JOB 3
TA150297   E46 EARNINGS YR BEFORE LAST--JOB 3      
TA150298   E46 YR B4 LAST EARNINGS TIME UNIT--JOB 3
TA150299   E51 WHY JOB ENDED --JOB 3               
TA150300   E6 BEGINNING MONTH--JOB 4               
TA150301   E6 BEGINNING YEAR--JOB 4                
TA150302   E6 ENDING MONTH--JOB 4                  
TA150303   E6 ENDING YEAR--JOB 4                   
TA150304   E20 MAIN OCC (2000 CODE)--JOB 4         
TA150305   E21 MAIN IND (2000 CODE)--JOB 4         
TA150306   E40_1 WKS WORKED LAST YEAR--JOB 4       
TA150307   ACCURACY OF WKS PER YR LAST YR--JOB 4   
TA150308   E40 HRS PER WK WORKED LAST YEAR--JOB 4  
TA150309   ACCURACY OF HRS PER WK LAST YR--JOB 4   
TA150310   E41 WTR WORKED ADDL OT LAST YEAR--JOB 4 
TA150311   E41A ADDL OT HOURS LAST YEAR--JOB 4     
TA150312   E41B PER LAST YR OT HOURS TIME UNIT-JOB4
TA150313   E42 EARNINGS LAST YEAR--JOB 4           
TA150314   E42 LAST YEAR EARNINGS TIME UNIT--JOB 4 
TA150315   E43_1 WKS WORKED YR BEFORE LAST--JOB 4  
TA150316   ACCURACY OF WKS PER YR YR B4 LAST--JOB 4
TA150317   E43 HRS PER WK WORKED YR B4 LAST--JOB 4 
TA150318   ACCURACY OF HRS PER WK YR B4 LAST--JOB 4
TA150319   E46 EARNINGS YR BEFORE LAST--JOB 4      
TA150320   E46 YR B4 LAST EARNINGS TIME UNIT--JOB 4
TA150321   E51 WHY JOB ENDED --JOB 4               
TA150322   E6 BEGINNING MONTH--JOB 5               
TA150323   E6 BEGINNING YEAR--JOB 5                
TA150324   E6 ENDING MONTH--JOB 5                  
TA150325   E6 ENDING YEAR--JOB 5                   
TA150326   E20 MAIN OCC (2000 CODE)--JOB 5         
TA150327   E21 MAIN IND (2000 CODE)--JOB 5         
TA150328   E40_1 WKS WORKED LAST YEAR--JOB 5       
TA150329   ACCURACY OF WKS PER YR LAST YR--JOB 5   
TA150330   E40 HRS PER WK WORKED LAST YEAR--JOB 5  
TA150331   ACCURACY OF HRS PER WK LAST YR--JOB 5   
TA150332   E41 WTR WORKED ADDL OT LAST YEAR--JOB 5 
TA150333   E41A ADDL OT HOURS LAST YEAR--JOB 5     
TA150334   E41B PER LAST YR OT HOURS TIME UNIT-JOB5
TA150335   E42 EARNINGS LAST YEAR--JOB 5           
TA150336   E42 LAST YEAR EARNINGS TIME UNIT--JOB 5 
TA150337   E43_1 WKS WORKED YR BEFORE LAST--JOB 5  
TA150338   ACCURACY OF WKS PER YR YR B4 LAST--JOB 5
TA150339   E43 HRS PER WK WORKED YR B4 LAST--JOB 5 
TA150340   ACCURACY OF HRS PER WK YR B4 LAST--JOB 5
TA150341   E46 EARNINGS YR BEFORE LAST--JOB 5      
TA150342   E46 YR B4 LAST EARNINGS TIME UNIT--JOB 5
TA150343   E51 WHY JOB ENDED --JOB 5               
TA150344   NUMBER OF ADDITIONAL JOBS               
TA150345   E54 TOTAL WEEKS WORKED LAST YEAR        
TA150346   E56 AVG HRS/WK WORKED ALL JOBS LAST YEAR
TA150347   E58 TOTAL WEEKS WORKED YEAR BEFORE LAST 
TA150348   E60 AVG HRS/WK WORKD ALL JOBS YR B4 LAST
TA150349   E62 WTR EVER WORKED                     
TA150350   E63 MO LAST WORKED                      
TA150351   E63 YR LAST WORKED                      
TA150352   E64 WTR LOOKING FOR JOB                 
TA150353   BCDE65 WTR PUBLIC EMP AGENCY--HW        
TA150354   BCDE65 WTR PRIVATE EMP AGENCY--HW       
TA150355   BCDE65 WTR CHKD W/CURRENT EMP--HW       
TA150356   BCDE65 WTR CHKD W/OTHER EMP--HW         
TA150357   BCDE65 WTR CHKD W/FRIEND OR REL--HW     
TA150358   BCDE65 WTR PLACED OR ANSWERED ADS--HW   
TA150359   BCDE65 WTR OTHER ACTIVITY--HW           
TA150360   BCDE65 WTR DONE NOTHING--HW             
TA150361   BCDE65 WTR CONTACTED SCHOOL EMP CTRS--HW
TA150362   BCDE65 WTR THRU UNION/PROFSNL RGSTRY--HW
TA150363   BCDE65 WTR SENT RESUME/FILLED OUT AP--HW
TA150364   BCDE65 WTR ATTENDED JOB TRAINING PGM--HW
TA150365   BCDE65 WTR THRU JOB INTERVIEWS--HW      
TA150366   BCDE65 WTR LOOKED AT ADS/EMPL W/O AP--HW
TA150367   E65 WTR CHECKED WITH PUBLIC AGENCY      
TA150368   E65 WTR CHECKED WITH PRIVATE AGENCY     
TA150369   E65 WTR CHECKED WITH CURRENT EMPLOYER   
TA150370   E65 WTR CONTACTED OTHR EMPLOYER DIRECTLY
TA150371   E65 WTR REFERRED BY FRIENDS/RELATIVES   
TA150372   E65 WTR PLACED OR ANSWERED ADS          
TA150373   E65 WTR OTHER ACTIVITY TO FIND WORK     
TA150374   E65 WTR DID NOTHING                     
TA150375   E65 WTR CONTACTED SCHOOL EMP CENTERS    
TA150376   E65 WTR THRU UNION/PROFSNL RGSTRY       
TA150377   E65 WTR SENT RESUME/FILLED OUT APPS     
TA150378   E65 WTR ATTENDED JOB TRAINING PROGRAM   
TA150379   E65 WTR THRU JOB INTERVIEWS             
TA150380   E65 WTR LOOKED AT ADS/EMPL W/O APPLYING 
TA150381   E65 WTR ATTENDED CAREER OR JOB FAIR     
TA150382   E66 WTR WENT ON JOB IWS IN LAST 4 WKS   
TA150383   E67 YRS LOOKING FOR WORK                
TA150384   E67 MOS LOOKING FOR WORK                
TA150385   E67 WKS LOOKING FOR WORK                
TA150386   E67A DESCRIBE IDEAL JOB                 
TA150387   E67B NUM OF JOB APPLICATIONS LAST 4 WKS 
